Date,Patient_County,Case_Status,Total_Cases,Completed_Isolations,Deaths,Hospitalizations,Population_2018
2020-08-30,Knox,Confirmed,0,0,0,0,39771
2020-08-30,Knox,Probable,0,0,0,0,39771
2020-08-30,Lincoln,Confirmed,0,0,0,0,34342
2020-08-30,Lincoln,Probable,0,0,0,0,34342
2020-08-30,Oxford,Confirmed,2,0,0,0,57618
2020-08-30,Oxford,Probable,1,0,0,0,57618
2020-08-30,Penobscot,Confirmed,0,0,0,0,151096
2020-08-30,Penobscot,Probable,1,0,0,0,151096
2020-08-30,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-30,Piscataquis,Probable,0,0,0,0,16800
2020-08-30,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-30,Sagadahoc,Probable,1,0,0,0,35634
2020-08-30,Somerset,Confirmed,0,0,0,0,50592
2020-08-30,Somerset,Probable,0,0,0,0,50592
2020-08-30,Waldo,Confirmed,0,0,0,0,39694
2020-08-30,Waldo,Probable,0,0,0,0,39694
2020-08-30,Washington,Confirmed,0,0,0,0,31490
2020-08-30,Washington,Probable,0,0,0,0,31490
2020-08-30,York,Confirmed,3,6,0,0,206229
2020-08-30,York,Probable,0,0,0,0,206229
2020-08-29,Androscoggin,Confirmed,2,2,0,0,107679
2020-08-29,Androscoggin,Probable,0,0,0,0,107679
2020-08-29,Aroostook,Confirmed,0,0,0,0,67111
2020-08-29,Aroostook,Probable,0,0,0,0,67111
2020-08-29,Cumberland,Confirmed,2,2,0,0,293557
2020-08-29,Cumberland,Probable,1,0,0,0,293557
2020-08-29,Franklin,Confirmed,1,0,0,0,29897
2020-08-29,Franklin,Probable,0,0,0,0,29897
2020-08-29,Hancock,Confirmed,0,0,0,0,54811
2020-08-29,Hancock,Probable,0,0,0,0,54811
2020-08-29,Kennebec,Confirmed,0,1,0,0,122083
2020-08-29,Kennebec,Probable,0,0,0,0,122083
2020-08-29,Knox,Confirmed,0,0,0,0,39771
2020-08-29,Knox,Probable,0,0,0,0,39771
2020-08-29,Lincoln,Confirmed,1,0,0,0,34342
2020-08-29,Lincoln,Probable,0,0,0,0,34342
2020-08-29,Oxford,Confirmed,1,0,0,0,57618
2020-08-29,Oxford,Probable,0,0,0,0,57618
2020-08-29,Penobscot,Confirmed,0,2,0,0,151096
2020-08-29,Penobscot,Probable,0,0,0,0,151096
2020-08-29,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-29,Piscataquis,Probable,0,0,0,0,16800
2020-08-29,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-29,Sagadahoc,Probable,0,0,0,0,35634
2020-08-29,Somerset,Confirmed,2,0,1,0,50592
2020-08-29,Somerset,Probable,0,0,0,0,50592
2020-08-29,Waldo,Confirmed,0,0,0,0,39694
2020-08-29,Waldo,Probable,0,0,0,0,39694
2020-08-29,Washington,Confirmed,0,0,0,0,31490
2020-08-29,Washington,Probable,0,0,0,0,31490
2020-08-29,York,Confirmed,7,5,0,0,206229
2020-08-29,York,Probable,0,0,0,0,206229
2020-08-28,Androscoggin,Confirmed,3,2,0,0,107679
2020-08-28,Androscoggin,Probable,0,1,0,0,107679
2020-08-28,Aroostook,Confirmed,0,1,0,0,67111
2020-08-28,Aroostook,Probable,0,0,0,0,67111
2020-08-28,Cumberland,Confirmed,5,5,0,1,293557
2020-08-28,Cumberland,Probable,0,0,0,0,293557
2020-08-28,Franklin,Confirmed,0,0,0,0,29897
2020-08-28,Franklin,Probable,0,0,0,0,29897
2020-08-28,Hancock,Confirmed,0,0,0,0,54811
2020-08-28,Hancock,Probable,0,0,0,0,54811
2020-08-28,Kennebec,Confirmed,3,0,0,0,122083
2020-08-28,Kennebec,Probable,0,0,0,0,122083
2020-08-28,Knox,Confirmed,0,0,0,0,39771
2020-08-28,Knox,Probable,0,0,0,0,39771
2020-08-28,Lincoln,Confirmed,0,0,0,0,34342
2020-08-28,Lincoln,Probable,0,0,0,0,34342
2020-08-28,Oxford,Confirmed,1,1,0,0,57618
2020-08-28,Oxford,Probable,0,0,0,0,57618
2020-08-28,Penobscot,Confirmed,4,2,0,0,151096
2020-08-28,Penobscot,Probable,0,0,0,0,151096
2020-08-28,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-28,Piscataquis,Probable,0,0,0,0,16800
2020-08-28,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-28,Sagadahoc,Probable,0,0,0,0,35634
2020-08-28,Somerset,Confirmed,0,0,0,0,50592
2020-08-28,Somerset,Probable,0,0,0,0,50592
2020-08-28,Waldo,Confirmed,0,0,0,0,39694
2020-08-28,Waldo,Probable,0,0,0,0,39694
2020-08-28,Washington,Confirmed,0,0,0,0,31490
2020-08-28,Washington,Probable,0,0,0,0,31490
2020-08-28,York,Confirmed,39,7,0,1,206229
2020-08-28,York,Probable,0,0,0,0,206229
2020-08-27,Androscoggin,Confirmed,4,2,0,0,107679
2020-08-27,Androscoggin,Probable,0,0,0,0,107679
2020-08-27,Aroostook,Confirmed,0,0,0,0,67111
2020-08-27,Aroostook,Probable,0,0,0,0,67111
2020-08-27,Cumberland,Confirmed,5,6,0,1,293557
2020-08-27,Cumberland,Probable,1,0,0,0,293557
2020-08-27,Franklin,Confirmed,0,0,0,0,29897
2020-08-27,Franklin,Probable,0,0,0,0,29897
2020-08-27,Hancock,Confirmed,0,1,0,0,54811
2020-08-27,Hancock,Probable,0,0,0,0,54811
2020-08-27,Kennebec,Confirmed,0,0,0,0,122083
2020-08-27,Kennebec,Probable,0,0,0,0,122083
2020-08-27,Knox,Confirmed,0,0,0,0,39771
2020-08-27,Knox,Probable,0,0,0,0,39771
2020-08-27,Lincoln,Confirmed,0,0,0,0,34342
2020-08-27,Lincoln,Probable,0,0,0,0,34342
2020-08-27,Oxford,Confirmed,0,0,0,0,57618
2020-08-27,Oxford,Probable,0,0,0,0,57618
2020-08-27,Penobscot,Confirmed,1,3,0,0,151096
2020-08-27,Penobscot,Probable,0,1,0,0,151096
2020-08-27,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-27,Piscataquis,Probable,0,0,0,0,16800
2020-08-27,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-27,Sagadahoc,Probable,0,0,0,0,35634
2020-08-27,Somerset,Confirmed,0,0,0,0,50592
2020-08-27,Somerset,Probable,0,1,0,0,50592
2020-08-27,Waldo,Confirmed,0,1,0,0,39694
2020-08-27,Waldo,Probable,0,0,0,0,39694
2020-08-27,Washington,Confirmed,0,0,0,0,31490
2020-08-27,Washington,Probable,0,0,0,0,31490
2020-08-27,York,Confirmed,6,12,0,0,206229
2020-08-27,York,Probable,2,0,0,0,206229
2020-08-26,Androscoggin,Confirmed,2,1,0,0,107679
2020-08-26,Androscoggin,Probable,0,0,0,0,107679
2020-08-26,Aroostook,Confirmed,0,1,0,0,67111
2020-08-26,Aroostook,Probable,0,0,0,0,67111
2020-08-26,Cumberland,Confirmed,3,3,0,0,293557
2020-08-26,Cumberland,Probable,0,1,0,0,293557
2020-08-26,Franklin,Confirmed,2,0,0,0,29897
2020-08-26,Franklin,Probable,0,0,0,0,29897
2020-08-26,Hancock,Confirmed,0,0,0,0,54811
2020-08-26,Hancock,Probable,0,0,0,0,54811
2020-08-26,Kennebec,Confirmed,0,1,0,0,122083
2020-08-26,Kennebec,Probable,0,0,0,0,122083
2020-08-26,Knox,Confirmed,0,0,0,0,39771
2020-08-26,Knox,Probable,0,0,0,0,39771
2020-08-26,Lincoln,Confirmed,0,0,0,0,34342
2020-08-26,Lincoln,Probable,0,0,0,0,34342
2020-08-26,Oxford,Confirmed,0,1,0,0,57618
2020-08-26,Oxford,Probable,0,0,0,0,57618
2020-08-26,Penobscot,Confirmed,2,5,0,1,151096
2020-08-26,Penobscot,Probable,0,1,0,0,151096
2020-08-26,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-26,Piscataquis,Probable,0,0,0,0,16800
2020-08-26,Sagadahoc,Confirmed,1,0,0,0,35634
2020-08-26,Sagadahoc,Probable,0,0,0,0,35634
2020-08-26,Somerset,Confirmed,3,0,0,0,50592
2020-08-26,Somerset,Probable,1,1,0,0,50592
2020-08-26,Waldo,Confirmed,0,2,0,0,39694
2020-08-26,Waldo,Probable,0,0,0,0,39694
2020-08-26,Washington,Confirmed,0,0,0,0,31490
2020-08-26,Washington,Probable,0,0,0,0,31490
2020-08-26,York,Confirmed,7,4,0,0,206229
2020-08-26,York,Probable,0,0,0,0,206229
2020-08-25,Androscoggin,Confirmed,3,8,0,1,107679
2020-08-25,Androscoggin,Probable,0,0,0,0,107679
2020-08-25,Aroostook,Confirmed,1,0,0,0,67111
2020-08-25,Aroostook,Probable,0,0,0,0,67111
2020-08-25,Cumberland,Confirmed,2,6,0,0,293557
2020-08-25,Cumberland,Probable,1,0,0,0,293557
2020-08-25,Franklin,Confirmed,0,0,0,0,29897
2020-08-25,Franklin,Probable,0,0,0,0,29897
2020-08-25,Hancock,Confirmed,1,0,0,0,54811
2020-08-25,Hancock,Probable,0,0,0,0,54811
2020-08-25,Kennebec,Confirmed,1,2,0,0,122083
2020-08-25,Kennebec,Probable,0,0,0,0,122083
2020-08-25,Knox,Confirmed,0,0,0,0,39771
2020-08-25,Knox,Probable,0,0,0,0,39771
2020-08-25,Lincoln,Confirmed,0,0,0,0,34342
2020-08-25,Lincoln,Probable,0,0,0,0,34342
2020-08-25,Oxford,Confirmed,0,0,0,0,57618
2020-08-25,Oxford,Probable,0,0,0,0,57618
2020-08-25,Penobscot,Confirmed,2,8,0,0,151096
2020-08-25,Penobscot,Probable,0,1,0,0,151096
2020-08-25,Piscataquis,Confirmed,1,0,0,0,16800
2020-08-25,Piscataquis,Probable,0,0,0,0,16800
2020-08-25,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-25,Sagadahoc,Probable,0,0,0,0,35634
2020-08-25,Somerset,Confirmed,0,0,0,0,50592
2020-08-25,Somerset,Probable,0,0,0,0,50592
2020-08-25,Waldo,Confirmed,0,1,0,0,39694
2020-08-25,Waldo,Probable,0,0,0,0,39694
2020-08-25,Washington,Confirmed,0,0,0,0,31490
2020-08-25,Washington,Probable,0,0,0,0,31490
2020-08-25,York,Confirmed,12,10,0,0,206229
2020-08-25,York,Probable,0,0,0,0,206229
2020-08-24,Androscoggin,Confirmed,0,3,0,0,107679
2020-08-24,Androscoggin,Probable,0,0,0,0,107679
2020-08-24,Aroostook,Confirmed,0,0,0,0,67111
2020-08-24,Aroostook,Probable,0,0,0,0,67111
2020-08-24,Cumberland,Confirmed,2,2,0,0,293557
2020-08-24,Cumberland,Probable,2,1,0,0,293557
2020-08-24,Franklin,Confirmed,0,0,0,0,29897
2020-08-24,Franklin,Probable,0,0,0,0,29897
2020-08-24,Hancock,Confirmed,0,1,0,0,54811
2020-08-24,Hancock,Probable,0,0,0,0,54811
2020-08-24,Kennebec,Confirmed,1,0,0,0,122083
2020-08-24,Kennebec,Probable,0,0,0,0,122083
2020-08-24,Knox,Confirmed,0,0,0,0,39771
2020-08-24,Knox,Probable,0,0,0,0,39771
2020-08-24,Lincoln,Confirmed,0,0,0,0,34342
2020-08-24,Lincoln,Probable,0,0,0,0,34342
2020-08-24,Oxford,Confirmed,0,2,0,0,57618
2020-08-24,Oxford,Probable,0,0,0,0,57618
2020-08-24,Penobscot,Confirmed,0,7,0,0,151096
2020-08-24,Penobscot,Probable,0,0,0,0,151096
2020-08-24,Piscataquis,Confirmed,0,1,0,0,16800
2020-08-24,Piscataquis,Probable,0,1,0,0,16800
2020-08-24,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-24,Sagadahoc,Probable,0,0,0,0,35634
2020-08-24,Somerset,Confirmed,0,2,0,0,50592
2020-08-24,Somerset,Probable,0,1,0,0,50592
2020-08-24,Waldo,Confirmed,0,0,0,0,39694
2020-08-24,Waldo,Probable,0,0,0,0,39694
2020-08-24,Washington,Confirmed,0,0,0,0,31490
2020-08-24,Washington,Probable,0,0,0,0,31490
2020-08-24,York,Confirmed,2,2,1,0,206229
2020-08-24,York,Probable,3,0,0,0,206229
2020-08-23,Androscoggin,Confirmed,3,1,0,0,107679
2020-08-23,Androscoggin,Probable,0,1,0,0,107679
2020-08-23,Aroostook,Confirmed,0,1,0,1,67111
2020-08-23,Aroostook,Probable,0,0,0,0,67111
2020-08-23,Cumberland,Confirmed,0,8,0,0,293557
2020-08-23,Cumberland,Probable,0,1,0,0,293557
2020-08-23,Franklin,Confirmed,0,1,0,0,29897
2020-08-23,Franklin,Probable,0,0,0,0,29897
2020-08-23,Hancock,Confirmed,0,1,0,0,54811
2020-08-23,Hancock,Probable,0,0,0,0,54811
2020-08-23,Kennebec,Confirmed,1,0,0,0,122083
2020-08-23,Kennebec,Probable,0,0,0,0,122083
2020-08-23,Knox,Confirmed,1,0,0,0,39771
2020-08-23,Knox,Probable,0,0,0,0,39771
2020-08-23,Lincoln,Confirmed,0,0,0,0,34342
2020-08-23,Lincoln,Probable,0,0,0,0,34342
2020-08-23,Oxford,Confirmed,0,0,0,0,57618
2020-08-23,Oxford,Probable,0,0,0,0,57618
2020-08-23,Penobscot,Confirmed,4,3,0,2,151096
2020-08-23,Penobscot,Probable,0,0,0,0,151096
2020-08-23,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-23,Piscataquis,Probable,0,0,0,0,16800
2020-08-23,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-23,Sagadahoc,Probable,0,0,0,0,35634
2020-08-23,Somerset,Confirmed,0,1,0,0,50592
2020-08-23,Somerset,Probable,0,0,0,0,50592
2020-08-23,Waldo,Confirmed,1,1,0,0,39694
2020-08-23,Waldo,Probable,0,0,0,0,39694
2020-08-23,Washington,Confirmed,0,0,0,0,31490
2020-08-23,Washington,Probable,0,0,0,0,31490
2020-08-23,York,Confirmed,9,3,0,0,206229
2020-08-23,York,Probable,0,0,0,0,206229
2020-08-22,Androscoggin,Confirmed,1,1,0,1,107679
2020-08-22,Androscoggin,Probable,0,1,0,0,107679
2020-08-22,Aroostook,Confirmed,0,0,0,0,67111
2020-08-22,Aroostook,Probable,0,0,0,0,67111
2020-08-22,Cumberland,Confirmed,2,3,0,0,293557
2020-08-22,Cumberland,Probable,0,3,0,0,293557
2020-08-22,Franklin,Confirmed,1,0,0,0,29897
2020-08-22,Franklin,Probable,0,0,0,0,29897
2020-08-22,Hancock,Confirmed,0,0,0,0,54811
2020-08-22,Hancock,Probable,0,0,0,0,54811
2020-08-22,Kennebec,Confirmed,1,1,0,0,122083
2020-08-22,Kennebec,Probable,0,0,0,0,122083
2020-08-22,Knox,Confirmed,0,0,0,0,39771
2020-08-22,Knox,Probable,0,0,0,0,39771
2020-08-22,Lincoln,Confirmed,0,0,0,0,34342
2020-08-22,Lincoln,Probable,0,0,0,0,34342
2020-08-22,Oxford,Confirmed,0,0,0,0,57618
2020-08-22,Oxford,Probable,0,0,0,0,57618
2020-08-22,Penobscot,Confirmed,3,6,0,0,151096
2020-08-22,Penobscot,Probable,0,0,0,0,151096
2020-08-22,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-22,Piscataquis,Probable,0,0,0,0,16800
2020-08-22,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-22,Sagadahoc,Probable,0,0,0,0,35634
2020-08-22,Somerset,Confirmed,4,0,0,0,50592
2020-08-22,Somerset,Probable,0,0,0,0,50592
2020-08-22,Waldo,Confirmed,2,0,0,0,39694
2020-08-22,Waldo,Probable,0,0,0,0,39694
2020-08-22,Washington,Confirmed,0,1,0,0,31490
2020-08-22,Washington,Probable,0,0,0,0,31490
2020-08-22,York,Confirmed,4,3,0,0,206229
2020-08-22,York,Probable,0,1,0,0,206229
2020-08-21,Androscoggin,Confirmed,4,2,0,0,107679
2020-08-21,Androscoggin,Probable,1,0,0,0,107679
2020-08-21,Aroostook,Confirmed,0,0,0,0,67111
2020-08-21,Aroostook,Probable,0,0,0,0,67111
2020-08-21,Cumberland,Confirmed,2,6,0,0,293557
2020-08-21,Cumberland,Probable,1,0,0,0,293557
2020-08-21,Franklin,Confirmed,0,0,0,0,29897
2020-08-21,Franklin,Probable,0,0,0,0,29897
2020-08-21,Hancock,Confirmed,0,3,0,0,54811
2020-08-21,Hancock,Probable,0,0,0,0,54811
2020-08-21,Kennebec,Confirmed,3,0,0,0,122083
2020-08-21,Kennebec,Probable,0,0,0,0,122083
2020-08-21,Knox,Confirmed,0,0,0,0,39771
2020-08-21,Knox,Probable,0,0,0,0,39771
2020-08-21,Lincoln,Confirmed,0,0,0,0,34342
2020-08-21,Lincoln,Probable,0,0,0,0,34342
2020-08-21,Oxford,Confirmed,0,0,0,0,57618
2020-08-21,Oxford,Probable,0,0,0,0,57618
2020-08-21,Penobscot,Confirmed,6,7,1,0,151096
2020-08-21,Penobscot,Probable,0,0,0,0,151096
2020-08-21,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-21,Piscataquis,Probable,0,0,0,0,16800
2020-08-21,Sagadahoc,Confirmed,1,2,0,0,35634
2020-08-21,Sagadahoc,Probable,0,0,0,0,35634
2020-08-21,Somerset,Confirmed,0,2,0,0,50592
2020-08-21,Somerset,Probable,0,0,0,0,50592
2020-08-21,Waldo,Confirmed,0,0,0,0,39694
2020-08-21,Waldo,Probable,0,0,0,0,39694
2020-08-21,Washington,Confirmed,0,1,0,0,31490
2020-08-21,Washington,Probable,0,0,0,0,31490
2020-08-21,York,Confirmed,11,3,0,0,206229
2020-08-21,York,Probable,1,4,0,0,206229
2020-08-20,Androscoggin,Confirmed,4,1,0,1,107679
2020-08-20,Androscoggin,Probable,0,0,0,0,107679
2020-08-20,Aroostook,Confirmed,2,0,0,0,67111
2020-08-20,Aroostook,Probable,0,0,0,0,67111
2020-08-20,Cumberland,Confirmed,5,6,0,1,293557
2020-08-20,Cumberland,Probable,0,3,0,0,293557
2020-08-20,Franklin,Confirmed,0,0,0,0,29897
2020-08-20,Franklin,Probable,0,0,0,0,29897
2020-08-20,Hancock,Confirmed,2,1,0,0,54811
2020-08-20,Hancock,Probable,0,0,0,0,54811
2020-08-20,Kennebec,Confirmed,1,1,0,1,122083
2020-08-20,Kennebec,Probable,0,0,0,0,122083
2020-08-20,Knox,Confirmed,0,0,0,0,39771
2020-08-20,Knox,Probable,0,0,0,0,39771
2020-08-20,Lincoln,Confirmed,0,0,0,0,34342
2020-08-20,Lincoln,Probable,0,0,0,0,34342
2020-08-20,Oxford,Confirmed,0,0,0,0,57618
2020-08-20,Oxford,Probable,0,0,0,0,57618
2020-08-20,Penobscot,Confirmed,5,5,0,0,151096
2020-08-20,Penobscot,Probable,1,0,0,0,151096
2020-08-20,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-20,Piscataquis,Probable,0,0,0,0,16800
2020-08-20,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-20,Sagadahoc,Probable,0,0,0,0,35634
2020-08-20,Somerset,Confirmed,0,1,0,0,50592
2020-08-20,Somerset,Probable,0,0,0,0,50592
2020-08-20,Waldo,Confirmed,2,0,0,0,39694
2020-08-20,Waldo,Probable,0,0,0,0,39694
2020-08-20,Washington,Confirmed,0,0,0,0,31490
2020-08-20,Washington,Probable,0,0,0,0,31490
2020-08-20,York,Confirmed,11,1,0,1,206229
2020-08-20,York,Probable,1,0,0,0,206229
2020-08-19,Androscoggin,Confirmed,0,6,1,0,107679
2020-08-19,Androscoggin,Probable,0,0,0,0,107679
2020-08-19,Aroostook,Confirmed,2,0,0,0,67111
2020-08-19,Aroostook,Probable,0,0,0,0,67111
2020-08-19,Cumberland,Confirmed,4,5,0,0,293557
2020-08-19,Cumberland,Probable,0,0,0,0,293557
2020-08-19,Franklin,Confirmed,0,0,0,0,29897
2020-08-19,Franklin,Probable,0,0,0,0,29897
2020-08-19,Hancock,Confirmed,0,1,0,0,54811
2020-08-19,Hancock,Probable,0,0,0,0,54811
2020-08-19,Kennebec,Confirmed,3,0,0,0,122083
2020-08-19,Kennebec,Probable,0,0,0,0,122083
2020-08-19,Knox,Confirmed,0,0,0,0,39771
2020-08-19,Knox,Probable,0,0,0,0,39771
2020-08-19,Lincoln,Confirmed,0,0,0,0,34342
2020-08-19,Lincoln,Probable,0,0,0,0,34342
2020-08-19,Oxford,Confirmed,0,1,0,0,57618
2020-08-19,Oxford,Probable,0,0,0,0,57618
2020-08-19,Penobscot,Confirmed,1,2,0,1,151096
2020-08-19,Penobscot,Probable,1,0,0,0,151096
2020-08-19,Piscataquis,Confirmed,0,1,0,0,16800
2020-08-19,Piscataquis,Probable,0,0,0,0,16800
2020-08-19,Sagadahoc,Confirmed,0,1,0,0,35634
2020-08-19,Sagadahoc,Probable,0,0,0,0,35634
2020-08-19,Somerset,Confirmed,0,0,0,0,50592
2020-08-19,Somerset,Probable,2,0,0,0,50592
2020-08-19,Waldo,Confirmed,0,0,0,0,39694
2020-08-19,Waldo,Probable,0,0,0,0,39694
2020-08-19,Washington,Confirmed,0,0,0,0,31490
2020-08-19,Washington,Probable,0,0,0,0,31490
2020-08-19,York,Confirmed,7,2,1,1,206229
2020-08-19,York,Probable,0,0,0,0,206229
2020-08-18,Androscoggin,Confirmed,0,2,0,0,107679
2020-08-18,Androscoggin,Probable,0,0,0,0,107679
2020-08-18,Aroostook,Confirmed,0,0,0,0,67111
2020-08-18,Aroostook,Probable,0,0,0,0,67111
2020-08-18,Cumberland,Confirmed,5,5,0,1,293557
2020-08-18,Cumberland,Probable,1,0,0,0,293557
2020-08-18,Franklin,Confirmed,0,1,0,0,29897
2020-08-18,Franklin,Probable,0,0,0,0,29897
2020-08-18,Hancock,Confirmed,1,0,0,0,54811
2020-08-18,Hancock,Probable,1,0,0,0,54811
2020-08-18,Kennebec,Confirmed,0,1,0,0,122083
2020-08-18,Kennebec,Probable,0,0,0,0,122083
2020-08-18,Knox,Confirmed,0,0,0,0,39771
2020-08-18,Knox,Probable,0,0,0,0,39771
2020-08-18,Lincoln,Confirmed,0,0,0,0,34342
2020-08-18,Lincoln,Probable,0,0,0,0,34342
2020-08-18,Oxford,Confirmed,0,2,0,0,57618
2020-08-18,Oxford,Probable,0,0,0,0,57618
2020-08-18,Penobscot,Confirmed,5,1,0,0,151096
2020-08-18,Penobscot,Probable,0,1,0,0,151096
2020-08-18,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-18,Piscataquis,Probable,0,0,0,0,16800
2020-08-18,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-18,Sagadahoc,Probable,0,0,0,0,35634
2020-08-18,Somerset,Confirmed,1,0,0,0,50592
2020-08-18,Somerset,Probable,0,0,0,0,50592
2020-08-18,Waldo,Confirmed,0,0,0,0,39694
2020-08-18,Waldo,Probable,0,0,0,0,39694
2020-08-18,Washington,Confirmed,0,0,0,0,31490
2020-08-18,Washington,Probable,0,0,0,0,31490
2020-08-18,York,Confirmed,9,5,0,1,206229
2020-08-18,York,Probable,0,2,0,0,206229
2020-08-17,Androscoggin,Confirmed,1,0,0,1,107679
2020-08-17,Androscoggin,Probable,0,0,0,0,107679
2020-08-17,Aroostook,Confirmed,0,0,0,0,67111
2020-08-17,Aroostook,Probable,0,0,0,0,67111
2020-08-17,Cumberland,Confirmed,8,2,0,1,293557
2020-08-17,Cumberland,Probable,2,1,0,0,293557
2020-08-17,Franklin,Confirmed,0,0,0,0,29897
2020-08-17,Franklin,Probable,0,0,0,0,29897
2020-08-17,Hancock,Confirmed,0,0,0,0,54811
2020-08-17,Hancock,Probable,0,0,0,0,54811
2020-08-17,Kennebec,Confirmed,1,0,0,0,122083
2020-08-17,Kennebec,Probable,0,0,0,0,122083
2020-08-17,Knox,Confirmed,0,0,0,0,39771
2020-08-17,Knox,Probable,0,0,0,0,39771
2020-08-17,Lincoln,Confirmed,0,0,0,0,34342
2020-08-17,Lincoln,Probable,0,0,0,0,34342
2020-08-17,Oxford,Confirmed,0,0,0,0,57618
2020-08-17,Oxford,Probable,0,0,0,0,57618
2020-08-17,Penobscot,Confirmed,0,1,0,0,151096
2020-08-17,Penobscot,Probable,1,0,0,0,151096
2020-08-17,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-17,Piscataquis,Probable,0,0,0,0,16800
2020-08-17,Sagadahoc,Confirmed,0,1,0,0,35634
2020-08-17,Sagadahoc,Probable,0,0,0,0,35634
2020-08-17,Somerset,Confirmed,0,0,0,0,50592
2020-08-17,Somerset,Probable,0,0,0,0,50592
2020-08-17,Waldo,Confirmed,1,0,0,0,39694
2020-08-17,Waldo,Probable,0,0,0,0,39694
2020-08-17,Washington,Confirmed,0,0,0,0,31490
2020-08-17,Washington,Probable,0,0,0,0,31490
2020-08-17,York,Confirmed,4,3,0,0,206229
2020-08-17,York,Probable,0,0,0,0,206229
2020-08-16,Androscoggin,Confirmed,3,2,0,0,107679
2020-08-16,Androscoggin,Probable,0,0,0,0,107679
2020-08-16,Aroostook,Confirmed,0,0,0,0,67111
2020-08-16,Aroostook,Probable,0,0,0,0,67111
2020-08-16,Cumberland,Confirmed,4,7,0,0,293557
2020-08-16,Cumberland,Probable,0,2,0,0,293557
2020-08-16,Franklin,Confirmed,0,0,0,0,29897
2020-08-16,Franklin,Probable,0,0,0,0,29897
2020-08-16,Hancock,Confirmed,0,0,0,0,54811
2020-08-16,Hancock,Probable,0,0,0,0,54811
2020-08-16,Kennebec,Confirmed,0,0,0,0,122083
2020-08-16,Kennebec,Probable,0,0,0,0,122083
2020-08-16,Knox,Confirmed,0,0,0,0,39771
2020-08-16,Knox,Probable,0,0,0,0,39771
2020-08-16,Lincoln,Confirmed,0,1,0,0,34342
2020-08-16,Lincoln,Probable,0,0,0,0,34342
2020-08-16,Oxford,Confirmed,1,0,0,0,57618
2020-08-16,Oxford,Probable,0,0,0,0,57618
2020-08-16,Penobscot,Confirmed,12,1,0,0,151096
2020-08-16,Penobscot,Probable,0,0,0,0,151096
2020-08-16,Piscataquis,Confirmed,0,0,0,0,16800
2020-08-16,Piscataquis,Probable,1,0,0,0,16800
2020-08-16,Sagadahoc,Confirmed,0,0,0,0,35634
2020-08-16,Sagadahoc,Probable,0,0,0,0,35634
2020-08-16,Somerset,Confirmed,2,0,0,0,50592
2020-08-16,Somerset,Probable,1,0,0,0,50592
2020-08-16,Waldo,Confirmed,0,0,0,0,39694
2020-08-16,Waldo,Probable,0,0,0,0,39694
2020-08-16,Washington,Confirmed,1,0,0,0,31490
2020-08-16,Washington,Probable,0,0,0,0,31490
2020-08-16,York,Confirmed,1,1,0,0,206229
2020-08-16,York,Probable,2,0,0,0,206229
2020-08-15,Androscoggin,Confirmed,3,0,0,0,107679
2020-08-15,Androscoggin,Probable,0,0,0,0,107679
2020-08-15,Aroostook,Confirmed,0,0,0,0,67111
2020-08-15,Aroostook,Probable,0,0,0,0,67111
2020-08-15,Cumberland,Confirmed,3,4,1,0,293557
2020-08-15,Cumberland,Probable,1,0,0,0,293557
2020-08-15,Franklin,Confirmed,0,0,0,0,29897
2020-08-15,Franklin,Probable,0,0,0,0,29897
2020-08-15,Hancock,Confirmed,0,0,0,0,54811
2020-08-15,Hancock,Probable,0,0,0,0,54811
2020-08-15,Kennebec,Confirmed,0,0,0,0,122083
2020-08-15,Kennebec,Probable,0,0,0,0,122083
2020-08-15,Knox,Confirmed,1,1,0,1,39771
2020-08-15,Knox,Probable,0,0,0,0,39771
2020-08-15,Lincoln,Confirmed,0,0,0,0,34342
2020-08-15,Lincoln,Probable,0,0,0,0,34342
2020-08-15,Oxford,Confirmed,0,0,0,0,57618
2020-08-15,Oxford,Probable,0,0,0,0,57618
2020-08-15,Penobscot,Confirmed,9,1,0,0,151096
2020-08-15,Penobscot,Probable,0,0,0,0,151096
2020-08-15,Piscataquis,Confirmed,0,1,0,0,16800
2020-08-15,Piscataquis,Probable,0,0,0,0,16800
